872,2021-05-29,16:30,12,11,포항 vs 제주,0,0,1,FALSE,FALSE
873,2021-05-29,19:00,2,3,광주 vs 대구,0,0,1,FALSE,FALSE
874,2021-05-29,19:00,1,10,강원 vs 전북,0,0,1,FALSE,FALSE
875,2021-05-30,16:30,9,8,인천 vs 울산,0,0,1,FALSE,FALSE
876,2021-05-30,16:30,7,4,수원FC vs 서울,0,0,1,FALSE,FALSE
877,2021-05-30,19:00,5,6,성남 vs 수원,0,0,1,FALSE,FALSE
878,2021-06-18,19:30,4,5,서울 vs 성남,0,0,1,FALSE,FALSE
879,2021-06-19,16:30,6,12,수원 vs 포항,0,0,1,FALSE,FALSE
880,2021-06-19,19:00,8,2,울산 vs 광주,0,0,1,FALSE,FALSE
881,2021-06-19,19:00,7,3,수원FC vs 대구,0,0,1,FALSE,FALSE
882,2021-06-20,16:30,10,11,전북 vs 제주,0,0,1,FALSE,FALSE
883,2021-06-20,19:00,9,1,인천 vs 강원,0,0,1,FALSE,FALSE
884,2021-06-26,16:30,12,1,포항 vs 강원,0,0,1,FALSE,FALSE
885,2021-06-26,16:30,3,9,대구 vs 인천,0,0,1,FALSE,FALSE
886,2021-06-26,19:00,2,4,광주 vs 서울,0,0,1,FALSE,FALSE
887,2021-06-26,19:00,11,7,제주 vs 수원FC,0,0,1,FALSE,FALSE
888,2021-06-27,16:30,8,5,울산 vs 성남,0,0,1,FALSE,FALSE
889,2021-06-27,19:00,10,6,전북 vs 수원,0,0,1,FALSE,FALSE
890,2021-06-29,19:00,7,2,수원FC vs 광주,0,0,1,FALSE,FALSE
891,2021-06-29,19:30,9,12,인천 vs 포항,0,0,1,FALSE,FALSE
892,2021-06-30,19:00,6,11,수원 vs 제주,0,0,1,FALSE,FALSE
893,2021-06-30,19:00,5,10,성남 vs 전북,0,0,1,FALSE,FALSE
894,2021-06-30,19:30,1,8,강원 vs 울산,0,0,1,FALSE,FALSE
895,2021-06-30,20:00,3,4,대구 vs 서울,0,0,1,FALSE,FALSE
896,2021-07-03,18:00,12,5,포항 vs 성남,0,0,1,FALSE,FALSE
897,2021-07-03,19:00,1,7,강원 vs 수원FC,0,0,1,FALSE,FALSE
898,2021-07-03,19:00,9,2,인천 vs 광주,0,0,1,FALSE,FALSE
899,2021-07-03,20:00,4,10,서울 vs 전북,0,0,1,FALSE,FALSE
900,2021-07-04,18:00,8,6,울산 vs 수원,0,0,1,FALSE,FALSE
901,2021-07-04,19:00,11,3,제주 vs 대구,0,0,1,FALSE,FALSE
902,2021-07-06,19:30,4,9,서울 vs 인천,0,0,1,FALSE,FALSE
903,2021-07-06,20:00,7,12,수원FC vs 포항,0,0,1,FALSE,FALSE
904,2021-07-07,19:00,10,8,전북 vs 울산,0,0,1,FALSE,FALSE
905,2021-07-07,19:30,6,3,수원 vs 대구,0,0,1,FALSE,FALSE
906,2021-07-07,19:30,5,1,성남 vs 강원,0,0,1,FALSE,FALSE
907,2021-07-07,20:00,2,11,광주 vs 제주,0,0,1,FALSE,FALSE
908,2021-07-09,19:30,7,9,수원FC vs 인천,0,0,1,FALSE,FALSE
909,2021-07-10,19:00,11,5,제주 vs 성남,0,0,1,FALSE,FALSE
910,2021-07-10,20:00,8,12,울산 vs 포항,0,0,1,FALSE,FALSE
911,2021-07-11,18:00,1,4,강원 vs 서울,0,0,1,FALSE,FALSE
912,2021-07-11,19:00,2,6,광주 vs 수원,0,0,1,FALSE,FALSE
913,2021-07-11,20:00,3,10,대구 vs 전북,0,0,1,FALSE,FALSE
914,2021-07-16,19:30,5,7,성남 vs 수원FC,0,0,1,FALSE,FALSE
915,2021-07-17,18:00,9,10,인천 vs 전북,0,0,1,FALSE,FALSE
916,2021-07-17,19:00,11,8,제주 vs 울산,0,0,1,FALSE,FALSE
917,2021-07-17,20:00,4,6,서울 vs 수원,0,0,1,FALSE,FALSE
918,2021-07-18,18:00,3,1,대구 vs 강원,0,0,1,FALSE,FALSE
919,2021-07-18,20:00,12,2,포항 vs 광주,0,0,1,FALSE,FALSE
920,2021-07-20,19:30,6,7,수원 vs 수원FC,0,0,1,FALSE,FALSE
921,2021-07-20,19:30,4,11,서울 vs 제주,0,0,1,FALSE,FALSE
922,2021-07-20,20:00,9,5,인천 vs 성남,0,0,1,FALSE,FALSE
923,2021-07-21,19:00,10,12,전북 vs 포항,0,0,1,FALSE,FALSE
924,2021-07-21,19:00,8,3,울산 vs 대구,0,0,1,FALSE,FALSE
925,2021-07-21,20:00,2,1,광주 vs 강원,0,0,1,FALSE,FALSE
926,2021-07-23,19:30,6,9,수원 vs 인천,0,0,1,FALSE,FALSE
927,2021-07-24,19:00,10,2,전북 vs 광주,0,0,1,FALSE,FALSE
928,2021-07-24,19:00,12,4,포항 vs 서울,0,0,1,FALSE,FALSE
929,2021-07-24,19:00,5,3,성남 vs 대구,0,0,1,FALSE,FALSE
930,2021-07-25,19:00,8,7,울산 vs 수원FC,0,0,1,FALSE,FALSE
931,2021-07-25,20:00,1,11,강원 vs 제주,0,0,1,FALSE,FALSE
932,2021-07-30,20:00,2,5,광주 vs 성남,0,0,1,FALSE,FALSE
933,2021-07-31,20:00,4,8,서울 vs 울산,0,0,1,FALSE,FALSE
934,2021-07-31,20:00,11,9,제주 vs 인천,0,0,1,FALSE,FALSE
